Size,Injection_Rate,Traffic,Routing,Latency,Throughput,Inflight_Flits,Energy
4,1.23,bit_complement,DOR,63.86898021741159,0.018961297000162393,8.363999999999999,5.018399999999999
4,1.23,bit_complement,VALIANT,52.1635088010031,0.023136170424793184,8.363999999999999,5.018399999999999
4,1.23,bit_complement,RAN_MIN,43.72081775896392,0.02750396932876874,8.363999999999999,5.018399999999999
4,1.24,uniform,DOR,38.859949388994174,0.031108920583385873,4.96,2.976
4,1.24,uniform,VALIANT,30.066751104974504,0.03991405460487458,4.96,2.976
4,1.24,uniform,RAN_MIN,25.329659597012988,0.047095177794880184,4.96,2.976
4,1.24,hotspot,DOR,76.2632920123904,0.016049018462753906,9.92,5.952
4,1.24,hotspot,VALIANT,60.455585427867355,0.02017717334180199,9.92,5.952
4,1.24,hotspot,RAN_MIN,51.31355749199754,0.023703224545371132,9.92,5.952
4,1.24,transpose,DOR,56.792756853727944,0.02145597593031268,7.4399999999999995,4.4639999999999995
4,1.24,transpose,VALIANT,46.37024334246975,0.026176770742663235,7.4399999999999995,4.4639999999999995
4,1.24,transpose,RAN_MIN,38.689217436156895,0.031242742490315757,7.4399999999999995,4.4639999999999995
4,1.24,bit_complement,DOR,64.10169355067438,0.019047123544256167,8.432,5.0592
4,1.24,bit_complement,VALIANT,52.48296076308926,0.023184954279041593,8.432,5.0592
4,1.24,bit_complement,RAN_MIN,44.0654252717427,0.02751555083576489,8.432,5.0592
4,1.25,uniform,DOR,39.109895050182075,0.03116437972316075,5.0,3.0
4,1.25,uniform,VALIANT,30.932360858058946,0.039145242206059146,5.0,3.0
4,1.25,uniform,RAN_MIN,26.495634974941648,0.04546176151738983,5.0,3.0
4,1.25,hotspot,DOR,76.65083758155431,0.016097701440595063,10.0,6.0
4,1.25,hotspot,VALIANT,60.89423543185793,0.02019574183731827,10.0,6.0
4,1.25,hotspot,RAN_MIN,50.830953339193236,0.024116862983779658,10.0,6.0
4,1.25,transpose,DOR,57.55233923745673,0.02134842119510672,7.5,4.5
4,1.25,transpose,VALIANT,46.229700068221966,0.026466397165224642,7.5,4.5
4,1.25,transpose,RAN_MIN,37.708825059416455,0.032292377722168045,7.5,4.5
4,1.25,bit_complement,DOR,64.08816207620025,0.019204721106375618,8.5,5.1
4,1.25,bit_complement,VALIANT,51.836076252810024,0.023658077750115296,8.5,5.1
4,1.25,bit_complement,RAN_MIN,43.6567323488897,0.02799130017472223,8.5,5.1
4,1.26,uniform,DOR,38.50388466430822,0.031895597374969324,5.04,3.024
4,1.26,uniform,VALIANT,32.13232516691355,0.0380293261536095,5.04,3.024
4,1.26,uniform,RAN_MIN,25.31937247682471,0.047873481828241984,5.04,3.024
4,1.26,hotspot,DOR,76.40232497328451,0.016278580784684315,10.08,6.048
4,1.26,hotspot,VALIANT,60.490712017293816,0.020490899497888952,10.08,6.048
4,1.26,hotspot,RAN_MIN,50.49701643733102,0.02446743689575394,10.08,6.048
4,1.26,transpose,DOR,56.8411959132185,0.021783781958630823,7.5600000000000005,4.5360000000000005
4,1.26,transpose,VALIANT,46.37925615416528,0.02659391687999789,7.5600000000000005,4.5360000000000005
4,1.26,transpose,RAN_MIN,38.29488497252959,0.032065242101633466,7.5600000000000005,4.5360000000000005
4,1.26,bit_complement,DOR,64.72213808970423,0.019171622175167588,8.568,5.1408
4,1.26,bit_complement,VALIANT,52.69529269158573,0.02346574414329335,8.568,5.1408
4,1.26,bit_complement,RAN_MIN,43.97879115579644,0.028013202836769058,8.568,5.1408
4,1.27,uniform,DOR,39.492378607250686,0.031363926834680686,5.08,3.048
4,1.27,uniform,VALIANT,31.99629530179797,0.0384891694168708,5.08,3.048
4,1.27,uniform,RAN_MIN,25.42685413177208,0.04805717675162567,5.08,3.048
4,1.27,hotspot,DOR,78.05090491163247,0.01606559724293703,10.16,6.096
4,1.27,hotspot,VALIANT,61.37514171053393,0.020360675185216004,10.16,6.096
4,1.27,hotspot,RAN_MIN,50.95623285202668,0.024443650555208807,10.16,6.096
4,1.27,transpose,DOR,58.84949819529344,0.021219893872057104,7.62,4.572
4,1.27,transpose,VALIANT,46.66715048292748,0.026643086216258396,7.62,4.572
4,1.27,transpose,RAN_MIN,39.16963345042386,0.031615922051352434,7.62,4.572
4,1.27,bit_complement,DOR,65.20559574720178,0.019182668559457487,8.636,5.1815999999999995
4,1.27,bit_complement,VALIANT,52.56345013602858,0.02371019784526082,8.636,5.1815999999999995
4,1.27,bit_complement,RAN_MIN,43.864563378380254,0.028307419138107543,8.636,5.1815999999999995
4,1.28,uniform,DOR,39.64816055423835,0.03148973981964198,5.12,3.072
4,1.28,uniform,VALIANT,31.437593764872897,0.0394603868979372,5.12,3.072
4,1.28,uniform,RAN_MIN,26.264397577860475,0.046947672192082436,5.12,3.072
4,1.28,hotspot,DOR,77.44523249180347,0.016317116532655364,10.24,6.144
4,1.28,hotspot,VALIANT,61.75702177444074,0.020396124032152685,10.24,6.144
4,1.28,hotspot,RAN_MIN,52.85574243837017,0.023767196255158274,10.24,6.144
4,1.28,transpose,DOR,58.31929336518972,0.021578139714508823,7.68,4.608
4,1.28,transpose,VALIANT,46.81284708690168,0.02677104749009301,7.68,4.608
4,1.28,transpose,RAN_MIN,38.56903235989058,0.03234852923260971,7.68,4.608
4,1.28,bit_complement,DOR,66.0699318803891,0.019084557925043388,8.704,5.2224
4,1.28,bit_complement,VALIANT,53.17767432514508,0.0236259680014711,8.704,5.2224
4,1.28,bit_complement,RAN_MIN,45.118154642579334,0.027754796563742367,8.704,5.2224
4,1.29,uniform,DOR,39.893976304376444,0.03154498820066918,5.16,3.096
4,1.29,uniform,VALIANT,31.4212143367608,0.03978876258614821,5.16,3.096
4,1.29,uniform,RAN_MIN,26.644123772757602,0.04666452844026309,5.16,3.096
4,1.29,hotspot,DOR,79.07250494165383,0.016110398955796124,10.32,6.192
4,1.29,hotspot,VALIANT,62.57130539288024,0.02029217415039074,10.32,6.192
4,1.29,hotspot,RAN_MIN,52.847207771884015,0.023956673955405457,10.32,6.192
4,1.29,transpose,DOR,58.823867982241424,0.021563299791697414,7.74,4.644
4,1.29,transpose,VALIANT,47.672011668574925,0.026503938419148765,7.74,4.644
4,1.29,transpose,RAN_MIN,38.76531386257349,0.032440332407740115,7.74,4.644
4,1.29,bit_complement,DOR,67.424917653053,0.018852781183324414,8.772,5.2632
4,1.29,bit_complement,VALIANT,53.32582118378913,0.02374561436698424,8.772,5.2632
4,1.29,bit_complement,RAN_MIN,45.38823779074849,0.027808773547704654,8.772,5.2632
4,1.3,uniform,DOR,40.206972570877994,0.03154805895443876,5.2,3.12
4,1.3,uniform,VALIANT,31.973905438372604,0.039425114578243305,5.2,3.12
4,1.3,uniform,RAN_MIN,26.906864767035675,0.04658352025038636,5.2,3.12
4,1.3,hotspot,DOR,78.10838843447502,0.016433149830586954,10.4,6.24
4,1.3,hotspot,VALIANT,63.45033392879558,0.02017057043391325,10.4,6.24
4,1.3,hotspot,RAN_MIN,53.691276920534534,0.023769786942237192,10.4,6.24
4,1.3,transpose,DOR,58.5535651070206,0.021829087774406754,7.800000000000001,4.680000000000001
4,1.3,transpose,VALIANT,48.77965057366843,0.026115088897141665,7.800000000000001,4.680000000000001
4,1.3,transpose,RAN_MIN,40.66272890084982,0.031202948877731413,7.800000000000001,4.680000000000001
4,1.3,bit_complement,DOR,66.41719139769562,0.019282915426293408,8.84,5.303999999999999
4,1.3,bit_complement,VALIANT,54.39373288148493,0.023468358826464253,8.84,5.303999999999999
4,1.3,bit_complement,RAN_MIN,45.68973402574927,0.027843379859115357,8.84,5.303999999999999
4,1.31,uniform,DOR,41.20106308147823,0.031041872036985496,5.24,3.144
4,1.31,uniform,VALIANT,32.126969873115584,0.03954481816530824,5.24,3.144
4,1.31,uniform,RAN_MIN,28.094085033345372,0.04502633433904452,5.24,3.144
4,1.31,hotspot,DOR,79.14779417974181,0.01634480416344529,10.48,6.288
4,1.31,hotspot,VALIANT,63.920352317679054,0.020178571945969892,10.48,6.288
4,1.31,hotspot,RAN_MIN,53.74228448440184,0.02393031296261063,10.48,6.288
4,1.31,transpose,DOR,60.1318015088243,0.02142910838004509,7.86,4.716
4,1.31,transpose,VALIANT,48.5925087210494,0.02641527992400139,7.86,4.716
4,1.31,transpose,RAN_MIN,39.829866124820434,0.03208435697524005,7.86,4.716
4,1.31,bit_complement,DOR,68.54719250269424,0.018836130587863067,8.908,5.344799999999999
4,1.31,bit_complement,VALIANT,54.95533283544783,0.023411530833931743,8.908,5.344799999999999
4,1.31,bit_complement,RAN_MIN,45.41361547746496,0.028224476514570166,8.908,5.344799999999999
4,1.32,uniform,DOR,40.59653143618309,0.03173341512921885,5.28,3.168
4,1.32,uniform,VALIANT,32.750845690979574,0.03911013110858997,5.28,3.168
4,1.32,uniform,RAN_MIN,27.31207820302623,0.046623211144525153,5.28,3.168
4,1.32,hotspot,DOR,81.00277883991079,0.01609701547525552,10.56,6.336
4,1.32,hotspot,VALIANT,63.53634258775386,0.020453591682936142,10.56,6.336
4,1.32,hotspot,RAN_MIN,54.56850022508838,0.02375446511338521,10.56,6.336
4,1.32,transpose,DOR,59.891380630759095,0.021677944995275835,7.92,4.752
4,1.32,transpose,VALIANT,48.87093986783859,0.02646832009779825,7.92,4.752
4,1.32,transpose,RAN_MIN,41.326306599669785,0.03118627884272563,7.92,4.752
4,1.32,bit_complement,DOR,67.75068695554768,0.019199808153967626,8.976,5.3856
4,1.32,bit_complement,VALIANT,55.47744643113974,0.02337216151600291,8.976,5.3856
4,1.32,bit_complement,RAN_MIN,45.623406065168936,0.028311959837403124,8.976,5.3856
4,1.33,uniform,DOR,41.43665660917231,0.03134082904430629,5.32,3.192
4,1.33,uniform,VALIANT,32.72095632965806,0.03944134878613292,5.32,3.192
4,1.33,uniform,RAN_MIN,27.23637590725564,0.04710236201587904,5.32,3.192
4,1.33,hotspot,DOR,79.99857165051831,0.01642004263653567,10.64,6.384
4,1.33,hotspot,VALIANT,64.55558150625978,0.02028812756199868,10.64,6.384
4,1.33,hotspot,RAN_MIN,54.56495894125716,0.02393594857878084,10.64,6.384
4,1.33,transpose,DOR,61.84656482690342,0.021162652305073203,7.98,4.788
4,1.33,transpose,VALIANT,49.606245992305304,0.026281340848760586,7.98,4.788
4,1.33,transpose,RAN_MIN,40.141530413735474,0.032327431347958985,7.98,4.788
4,1.33,bit_complement,DOR,68.19601453147838,0.019220760169575395,9.044,5.4264
4,1.33,bit_complement,VALIANT,54.92972615477752,0.02377984108699934,9.044,5.4264
4,1.33,bit_complement,RAN_MIN,45.364698718908606,0.028685617220620373,9.044,5.4264
4,1.34,uniform,DOR,42.10351601876247,0.031087951141078915,5.36,3.216
4,1.34,uniform,VALIANT,33.0514195996353,0.039352250677218516,5.36,3.216
4,1.34,uniform,RAN_MIN,26.919666853486387,0.04799484202415085,5.36,3.216
4,1.34,hotspot,DOR,81.52815718167071,0.016236882607838125,10.72,6.432
4,1.34,hotspot,VALIANT,65.93832234079899,0.020018428205860014,10.72,6.432
4,1.34,hotspot,RAN_MIN,55.417129972210674,0.023751651327531948,10.72,6.432
4,1.34,transpose,DOR,61.00175371000658,0.02161229190818412,8.040000000000001,4.824000000000001
4,1.34,transpose,VALIANT,49.65325447142227,0.02645437127353793,8.040000000000001,4.824000000000001
4,1.34,transpose,RAN_MIN,41.7985366619001,0.03130948169059453,8.040000000000001,4.824000000000001
4,1.34,bit_complement,DOR,69.08823266229496,0.019118758586145285,9.112,5.4672
4,1.34,bit_complement,VALIANT,56.52682403500514,0.023293481301603032,9.112,5.4672
4,1.34,bit_complement,RAN_MIN,46.396683910453255,0.028272020095998013,9.112,5.4672
4,1.35,uniform,DOR,40.77916075055819,0.032312760135612906,5.4,3.24
4,1.35,uniform,VALIANT,34.133804579254935,0.038424532047324,5.4,3.24
4,1.35,uniform,RAN_MIN,27.809188991502115,0.04686004872952902,5.4,3.24
4,1.35,hotspot,DOR,81.91238524814871,0.01628224777226685,10.8,6.48
4,1.35,hotspot,VALIANT,65.05810338148476,0.020436554047029876,10.8,6.48
4,1.35,hotspot,RAN_MIN,54.08326706618247,0.024508350210563527,10.8,6.48
4,1.35,transpose,DOR,60.82211044111818,0.021836847535086877,8.100000000000001,4.86
4,1.35,transpose,VALIANT,49.00100292117637,0.02699945843342773,8.100000000000001,4.86
4,1.35,transpose,RAN_MIN,41.022304346758666,0.03212579654985366,8.100000000000001,4.86
4,1.35,bit_complement,DOR,70.70103521604689,0.01882818003857588,9.18,5.508
4,1.35,bit_complement,VALIANT,55.886556767724656,0.023731441604248064,9.18,5.508
4,1.35,bit_complement,RAN_MIN,47.38995857774036,0.027898349981663496,9.18,5.508
4,1.36,uniform,DOR,42.646949424794975,0.031159107748029942,5.44,3.2640000000000002
4,1.36,uniform,VALIANT,32.94744445404842,0.04006192577591249,5.44,3.2640000000000002
4,1.36,uniform,RAN_MIN,28.32823358531616,0.04637169831738229,5.44,3.2640000000000002
4,1.36,hotspot,DOR,82.38984508041513,0.01630894023952814,10.88,6.5280000000000005
4,1.36,hotspot,VALIANT,65.49204009025911,0.020453576069464532,10.88,6.5280000000000005
4,1.36,hotspot,RAN_MIN,55.62126321002838,0.024019245119192713,10.88,6.5280000000000005
4,1.36,transpose,DOR,61.43766128436975,0.021781725516686733,8.16,4.896
4,1.36,transpose,VALIANT,49.55997558993569,0.026898747163768756,8.16,4.896
4,1.36,transpose,RAN_MIN,42.1931348979705,0.031486485137338385,8.16,4.896
4,1.36,bit_complement,DOR,70.47305460658802,0.01902814994386209,9.248000000000001,5.548800000000001
4,1.36,bit_complement,VALIANT,57.202732518803565,0.02336660052104297,9.248000000000001,5.548800000000001
4,1.36,bit_complement,RAN_MIN,48.06363888672941,0.02771910178003224,9.248000000000001,5.548800000000001
4,1.37,uniform,DOR,42.583881075923756,0.03143363936803701,5.48,3.2880000000000003
4,1.37,uniform,VALIANT,34.6560710397737,0.038422629304047266,5.48,3.2880000000000003
4,1.37,uniform,RAN_MIN,27.533054135058624,0.04801448851269932,5.48,3.2880000000000003
4,1.37,hotspot,DOR,82.84340747626712,0.01633998475536428,10.96,6.5760000000000005
4,1.37,hotspot,VALIANT,66.87998285499849,0.02018268040707257,10.96,6.5760000000000005
4,1.37,hotspot,RAN_MIN,55.61481094476179,0.024198614764194624,10.96,6.5760000000000005
4,1.37,transpose,DOR,63.51866895840384,0.021234164035269537,8.22,4.932
4,1.37,transpose,VALIANT,50.951834117157595,0.026370580043632075,8.22,4.932
4,1.37,transpose,RAN_MIN,42.3772813910971,0.03158335322234333,8.22,4.932
4,1.37,bit_complement,DOR,70.81730076449713,0.019076183390580162,9.316,5.5896
4,1.37,bit_complement,VALIANT,56.160061716349354,0.023967783778794317,9.316,5.5896
4,1.37,bit_complement,RAN_MIN,47.74172146518987,0.02810733718090815,9.316,5.5896
4,1.3800000000000001,uniform,DOR,43.052679807528236,0.03132613057887501,5.5200000000000005,3.3120000000000003
4,1.3800000000000001,uniform,VALIANT,35.06261538184483,0.03826677531255096,5.5200000000000005,3.3120000000000003
4,1.3800000000000001,uniform,RAN_MIN,28.796550267796473,0.04631408628170883,5.5200000000000005,3.3120000000000003
4,1.3800000000000001,hotspot,DOR,83.77055845402079,0.016279236862035144,11.040000000000001,6.6240000000000006
4,1.3800000000000001,hotspot,VALIANT,67.97839614716008,0.020006263947568114,11.040000000000001,6.6240000000000006
4,1.3800000000000001,hotspot,RAN_MIN,56.19227004651217,0.024129134914171124,11.040000000000001,6.6240000000000006
4,1.3800000000000001,transpose,DOR,62.36542269901761,0.02177843911110523,8.280000000000001,4.968000000000001
4,1.3800000000000001,transpose,VALIANT,51.31850794053969,0.02637689900423725,8.280000000000001,4.968000000000001
4,1.3800000000000001,transpose,RAN_MIN,41.93721063603414,0.032139954588523374,8.280000000000001,4.968000000000001
4,1.3800000000000001,bit_complement,DOR,72.18174321701748,0.018857162173735956,9.384,5.6304
4,1.3800000000000001,bit_complement,VALIANT,56.75538929241394,0.02389387409394989,9.384,5.6304
4,1.3800000000000001,bit_complement,RAN_MIN,47.13674710157442,0.028668326862387093,9.384,5.6304
4,1.3900000000000001,uniform,DOR,43.24548518222082,0.03141563470883905,5.5600000000000005,3.3360000000000003
4,1.3900000000000001,uniform,VALIANT,34.02837291365962,0.03968211722040785,5.5600000000000005,3.3360000000000003
4,1.3900000000000001,uniform,RAN_MIN,28.073913256311272,0.04780918164493262,5.5600000000000005,3.3360000000000003
4,1.3900000000000001,hotspot,DOR,84.56720752111391,0.016244540873406606,11.120000000000001,6.672000000000001
4,1.3900000000000001,hotspot,VALIANT,67.32499069533337,0.020343947153950184,11.120000000000001,6.672000000000001
4,1.3900000000000001,hotspot,RAN_MIN,57.56102930811092,0.023735921591929398,11.120000000000001,6.672000000000001
4,1.3900000000000001,transpose,DOR,62.994230670487674,0.02172070803002916,8.34,5.004
4,1.3900000000000001,transpose,VALIANT,50.2792080828456,0.02710650284915371,8.34,5.004
4,1.3900000000000001,transpose,RAN_MIN,43.455902702236685,0.03126693904542098,8.34,5.004
4,1.3900000000000001,bit_complement,DOR,71.23163123402168,0.019243646810309042,9.452,5.6712
4,1.3900000000000001,bit_complement,VALIANT,57.1922854855323,0.023886327687637914,9.452,5.6712
4,1.3900000000000001,bit_complement,RAN_MIN,48.553927543139686,0.0280502488685669,9.452,5.6712
4,1.4000000000000001,uniform,DOR,42.958322585605806,0.031848349019087265,5.6000000000000005,3.3600000000000003
4,1.4000000000000001,uniform,VALIANT,34.80230423368993,0.03910362838273972,5.6000000000000005,3.3600000000000003
4,1.4000000000000001,uniform,RAN_MIN,28.3089645983056,0.04776695523665604,5.6000000000000005,3.3600000000000003
4,1.4000000000000001,hotspot,DOR,85.27088677876206,0.016227954206501194,11.200000000000001,6.720000000000001
4,1.4000000000000001,hotspot,VALIANT,67.23350517023518,0.02051777930075778,11.200000000000001,6.720000000000001
4,1.4000000000000001,hotspot,RAN_MIN,56.91444185567954,0.024173590474872293,11.200000000000001,6.720000000000001
4,1.4000000000000001,transpose,DOR,63.74370048978487,0.021623725388092225,8.4,5.04
4,1.4000000000000001,transpose,VALIANT,52.081340186469035,0.026374616674747678,8.4,5.04
4,1.4000000000000001,transpose,RAN_MIN,43.246526748726495,0.031640901622640806,8.4,5.04
4,1.4000000000000001,bit_complement,DOR,73.1559894058639,0.01887912239074373,9.520000000000001,5.712000000000001
4,1.4000000000000001,bit_complement,VALIANT,58.077528868987585,0.023697673663783222,9.520000000000001,5.712000000000001
4,1.4000000000000001,bit_complement,RAN_MIN,47.897061228700025,0.028631577539025458,9.520000000000001,5.712000000000001
4,1.4100000000000001,uniform,DOR,44.051176729335474,0.03129773964554107,5.640000000000001,3.3840000000000003
4,1.4100000000000001,uniform,VALIANT,34.6158830438649,0.03958907879002829,5.640000000000001,3.3840000000000003
4,1.4100000000000001,uniform,RAN_MIN,29.528315111979506,0.04618663017687167,5.640000000000001,3.3840000000000003
4,1.4100000000000001,hotspot,DOR,86.3446958713688,0.016142937884591018,11.280000000000001,6.768000000000001
4,1.4100000000000001,hotspot,VALIANT,69.06771195548457,0.020123391511568146,11.280000000000001,6.768000000000001
4,1.4100000000000001,hotspot,RAN_MIN,58.20692913915308,0.02381478013639417,11.280000000000001,6.768000000000001
4,1.4100000000000001,transpose,DOR,65.2742537460272,0.021275230127876354,8.46,5.0760000000000005
4,1.4100000000000001,transpose,VALIANT,52.2492345790815,0.02647925385492595,8.46,5.0760000000000005
4,1.4100000000000001,transpose,RAN_MIN,43.09767155452923,0.031974477343014736,8.46,5.0760000000000005
4,1.4100000000000001,bit_complement,DOR,72.7612271115508,0.019115734040970125,9.588000000000001,5.752800000000001
4,1.4100000000000001,bit_complement,VALIANT,58.8078464354408,0.02357550194558528,9.588000000000001,5.752800000000001
4,1.4100000000000001,bit_complement,RAN_MIN,48.34121671691589,0.028576514602174433,9.588000000000001,5.752800000000001
4,1.42,uniform,DOR,42.9074543305353,0.032340749917092446,5.68,3.408
4,1.42,uniform,VALIANT,35.349293212173265,0.03906540882958479,5.68,3.408
4,1.42,uniform,RAN_MIN,30.060388944700037,0.04571739273864761,5.68,3.408
4,1.42,hotspot,DOR,85.32285773480683,0.01644987245860643,11.36,6.816
4,1.42,hotspot,VALIANT,69.181903555958,0.020233136008740403,11.36,6.816
4,1.42,hotspot,RAN_MIN,57.771175871940734,0.024161503984437956,11.36,6.816
4,1.42,transpose,DOR,64.23476427631806,0.02176753477616991,8.52,5.111999999999999
4,1.42,transpose,VALIANT,52.41453634947353,0.026584523559456036,8.52,5.111999999999999
4,1.42,transpose,RAN_MIN,43.6419224213073,0.03180866600230108,8.52,5.111999999999999
4,1.42,bit_complement,DOR,72.99363138801216,0.01919084079755081,9.655999999999999,5.793599999999999
4,1.42,bit_complement,VALIANT,59.24117174542631,0.023571918653919787,9.655999999999999,5.793599999999999
4,1.42,bit_complement,RAN_MIN,49.871807728204345,0.027913299397314784,9.655999999999999,5.793599999999999
4,1.43,uniform,DOR,43.939323824300054,0.031820683497395114,5.72,3.432
4,1.43,uniform,VALIANT,35.91415147282757,0.038738530968336626,5.72,3.432
4,1.43,uniform,RAN_MIN,29.728562480399667,0.04653650820509846,5.72,3.432
4,1.43,hotspot,DOR,85.88099651536851,0.016459295557769586,11.44,6.864
4,1.43,hotspot,VALIANT,69.84646808400389,0.020184492447872265,11.44,6.864
4,1.43,hotspot,RAN_MIN,57.468537428370894,0.02445759827243628,11.44,6.864
4,1.43,transpose,DOR,64.67776917609375,0.021772968508810286,8.58,5.148
4,1.43,transpose,VALIANT,52.61745346688226,0.026670419938598238,8.58,5.148
4,1.43,transpose,RAN_MIN,44.659183399098055,0.03131900076925703,8.58,5.148
4,1.43,bit_complement,DOR,73.72439254386622,0.01913699063074394,9.724,5.8344
4,1.43,bit_complement,VALIANT,58.88487292638119,0.023879152282045495,9.724,5.8344
4,1.43,bit_complement,RAN_MIN,49.472349087609395,0.02833234485515664,9.724,5.8344
4,1.44,uniform,DOR,44.26258396376439,0.03181435689029183,5.76,3.456
4,1.44,uniform,VALIANT,35.086020198320114,0.039904649836310715,5.76,3.456
4,1.44,uniform,RAN_MIN,28.860769885576868,0.04822380687162183,5.76,3.456
4,1.44,hotspot,DOR,87.84565479659794,0.016207883247601886,11.52,6.912
4,1.44,hotspot,VALIANT,70.29486050872718,0.02019780934733339,11.52,6.912
4,1.44,hotspot,RAN_MIN,59.351741993086854,0.0238601232117699,11.52,6.912
4,1.44,transpose,DOR,66.29248450271932,0.02139912072858313,8.64,5.184
4,1.44,transpose,VALIANT,52.97586868467459,0.026678588693262853,8.64,5.184
4,1.44,transpose,RAN_MIN,44.24848017019433,0.03182427331445585,8.64,5.184
4,1.44,bit_complement,DOR,73.83593456107059,0.019242092832085556,9.792,5.8751999999999995
4,1.44,bit_complement,VALIANT,59.125566580600335,0.0239498782613488,9.792,5.8751999999999995
4,1.44,bit_complement,RAN_MIN,49.27918126339731,0.028640084500506854,9.792,5.8751999999999995
4,1.45,uniform,DOR,43.78886740942629,0.03237411624511925,5.8,3.48
4,1.45,uniform,VALIANT,36.1872539842634,0.03899185459118867,5.8,3.48
4,1.45,uniform,RAN_MIN,30.169571877886483,0.046519727819191344,5.8,3.48
4,1.45,hotspot,DOR,87.42090111877391,0.016398837623835635,11.6,6.96
4,1.45,hotspot,VALIANT,70.64332425791574,0.02023915019325464,11.6,6.96
4,1.45,hotspot,RAN_MIN,58.636160128551275,0.024314107361614,11.6,6.96
4,1.45,transpose,DOR,67.08173043479182,0.021297931041702873,8.7,5.22
4,1.45,transpose,VALIANT,52.392044810139616,0.027157603818249575,8.7,5.22
4,1.45,transpose,RAN_MIN,43.7798129599495,0.032380662270672315,8.7,5.22
4,1.45,bit_complement,DOR,74.16049881658773,0.019292048653620546,9.86,5.9159999999999995
4,1.45,bit_complement,VALIANT,59.92135301453794,0.023801178540042926,9.86,5.9159999999999995
4,1.45,bit_complement,RAN_MIN,50.475405077576184,0.02816879241289646,9.86,5.9159999999999995
4,1.46,uniform,DOR,44.72842024760407,0.03192762820352396,5.84,3.504
4,1.46,uniform,VALIANT,36.97742022442441,0.03844389617231111,5.84,3.504
4,1.46,uniform,RAN_MIN,29.44879475211071,0.04794935273747716,5.84,3.504
4,1.46,hotspot,DOR,89.43723367655278,0.016143793221513884,11.68,7.008
4,1.46,hotspot,VALIANT,71.33229101049618,0.02018462265750906,11.68,7.008
4,1.46,hotspot,RAN_MIN,58.43609379646892,0.024564198397687066,11.68,7.008
4,1.46,transpose,DOR,66.63394777344666,0.02158679255113955,8.76,5.255999999999999
4,1.46,transpose,VALIANT,53.436341975872686,0.026820317953162653,8.76,5.255999999999999
4,1.46,transpose,RAN_MIN,45.070513321539366,0.03169055204161152,8.76,5.255999999999999
4,1.46,bit_complement,DOR,75.30640454013304,0.019133387410910165,9.927999999999999,5.956799999999999
4,1.46,bit_complement,VALIANT,60.556272637082415,0.023718135251751326,9.927999999999999,5.956799999999999
4,1.46,bit_complement,RAN_MIN,50.32625069413575,0.02844548316416986,9.927999999999999,5.956799999999999
4,1.47,uniform,DOR,45.47120824277385,0.03163248935384806,5.88,3.528
4,1.47,uniform,VALIANT,36.7194006334094,0.03897198723507736,5.88,3.528
4,1.47,uniform,RAN_MIN,31.17172385805075,0.04569229819595578,5.88,3.528
4,1.47,hotspot,DOR,88.64375188377244,0.016398242700795564,11.76,7.056
4,1.47,hotspot,VALIANT,71.59034587872536,0.020250626749401188,11.76,7.056
4,1.47,hotspot,RAN_MIN,60.04013572903451,0.024082515257265,11.76,7.056
4,1.47,transpose,DOR,66.45950792405142,0.02179084972951454,8.82,5.292
4,1.47,transpose,VALIANT,54.334733561249465,0.02656559280931337,8.82,5.292
4,1.47,transpose,RAN_MIN,44.592964955965414,0.03224181628502895,8.82,5.292
4,1.47,bit_complement,DOR,76.84403147886479,0.018883914053181013,9.996,5.9976
4,1.47,bit_complement,VALIANT,60.96359299802503,0.023723608152400932,9.996,5.9976
4,1.47,bit_complement,RAN_MIN,50.77213977127643,0.028393649682904684,9.996,5.9976
4,1.48,uniform,DOR,44.96458549156568,0.0321987022002314,5.92,3.552
4,1.48,uniform,VALIANT,36.8929407876649,0.03905740671575897,5.92,3.552
4,1.48,uniform,RAN_MIN,31.47739528304184,0.04557015693844099,5.92,3.552
4,1.48,hotspot,DOR,90.71695716393725,0.01613660162487303,11.84,7.104
4,1.48,hotspot,VALIANT,73.03874026544726,0.019989535136522213,11.84,7.104
4,1.48,hotspot,RAN_MIN,59.747569123965455,0.02436311479361117,11.84,7.104
4,1.48,transpose,DOR,68.30472603044521,0.021354965018544964,8.879999999999999,5.327999999999999
4,1.48,transpose,VALIANT,54.48334167854521,0.02667467306808414,8.879999999999999,5.327999999999999
4,1.48,transpose,RAN_MIN,45.2733444127303,0.03198385633852814,8.879999999999999,5.327999999999999
4,1.48,bit_complement,DOR,76.86646242693296,0.01900689916905854,10.064,6.0384
4,1.48,bit_complement,VALIANT,61.945262789426174,0.023512492194227793,10.064,6.0384
4,1.48,bit_complement,RAN_MIN,51.176647622945545,0.028365179968924365,10.064,6.0384
4,1.49,uniform,DOR,46.39653731353161,0.03143689569859375,5.96,3.576
4,1.49,uniform,VALIANT,37.035027388919794,0.03917441638109772,5.96,3.576
4,1.49,uniform,RAN_MIN,30.589746744470034,0.04716720308183012,5.96,3.576
4,1.49,hotspot,DOR,89.8934311225994,0.016392823789325873,11.92,7.152
4,1.49,hotspot,VALIANT,71.63348627101053,0.02051395405199886,11.92,7.152
4,1.49,hotspot,RAN_MIN,61.544362131104606,0.02382309051096697,11.92,7.152
4,1.49,transpose,DOR,68.99949544714737,0.021285867712075357,8.94,5.364
4,1.49,transpose,VALIANT,54.149253376232934,0.027017591513616553,8.94,5.364
